id,empid,memid,empdate,status
3283,3139,3258,2019-07-01,A
3284,3138,3259,2019-07-01,A
3285,3142,3260,2019-07-01,A
3286,1673,3261,2019-07-01,A
3287,3140,3262,2019-07-01,A
3288,3143,3263,2019-07-01,A
3289,3144,3264,2019-07-01,A
3290,3145,3265,2019-07-01,A
3291,3146,3266,2019-07-01,A
3292,3147,3267,2019-07-01,A
3293,3148,3268,2019-07-01,A
3294,3149,3269,2019-07-01,A
3295,3150,3270,2019-07-01,A
3296,3152,3271,2019-07-01,A
3297,3151,3272,2019-07-01,A
3298,3153,3273,2019-07-01,A
3299,3155,3274,2019-07-01,A
3300,3154,3275,2019-07-01,A
3301,3156,3276,2019-07-01,A
3302,3158,3277,2019-07-01,A
3303,3161,3278,2019-07-01,A
3304,3160,3279,2019-07-01,S
3305,3159,3280,2019-07-01,A
3306,3162,3281,2019-07-01,A
3307,3163,3282,2019-07-01,A
3308,3164,3283,2019-07-01,A
3309,3165,3284,2019-07-01,A
3310,3166,3285,2019-07-01,A
3311,3167,3286,2019-07-01,A
3312,3169,3287,2019-07-01,A
3313,3168,3288,2019-07-01,A
3314,3170,3289,2019-07-01,A
3315,3171,3290,2019-07-01,A
3316,3172,3291,2019-07-01,A
3317,3175,3292,2019-07-01,A
3318,3173,3293,2019-07-01,A
3319,3176,3294,2019-07-01,A
3320,3174,3295,2019-07-01,A
3321,3177,3296,2019-07-01,A
3322,3178,3297,2019-07-01,A
3323,3179,3298,2019-07-01,A
3324,2976,3299,2019-07-01,A
3325,3182,3300,2019-07-01,A
3326,3180,3301,2019-07-01,A
3327,3183,3302,2019-07-01,A
3328,3130,3303,2019-07-01,A
3329,3185,3304,2019-07-01,A
3330,3184,3305,2019-07-01,A
3331,3186,3306,2019-07-01,A
3332,3188,3307,2019-07-01,A
3333,3189,3308,2019-07-01,A
3334,3187,3309,2019-07-01,A
3335,3190,3310,2019-07-01,A
3336,3164,3311,2019-07-01,A
3337,3191,3312,2019-07-01,A
3338,3192,3313,2019-07-01,A
3339,3194,3314,2019-07-01,A
3340,3195,3315,2019-07-01,A
3341,3193,3316,2019-07-01,A
3342,3196,3317,2019-07-01,A
3343,3198,3318,2019-07-01,A
3344,3200,3319,2019-07-01,A
3345,3199,3320,2019-07-01,A
3346,3202,3321,2019-07-01,A
3347,3201,3322,2019-07-01,A
3348,3203,3323,2019-07-01,A
3349,1969,3324,2019-07-01,A
3350,3205,3325,2019-07-01,A
3351,3206,3326,2019-07-01,A
3352,3207,3327,2019-07-01,A
3353,3208,3328,2019-07-01,A
3354,3209,3329,2019-07-01,A
3355,3210,3330,2019-07-01,A
3356,3211,3331,2019-07-01,A
3357,3213,3332,2019-07-01,A
3358,3209,3333,2019-07-01,A
3359,3212,3334,2019-07-01,A
3360,3215,3335,2019-07-01,A
3361,3214,3336,2019-07-01,A
3362,3216,3337,2019-07-01,A
3363,3197,3338,2019-07-01,A
3364,3217,3339,2019-07-01,A
3365,1044,3340,2019-07-01,S
3366,3219,3341,2019-07-01,A
3367,3220,3342,2019-07-01,A
3368,3222,3343,2019-07-01,A
3369,1042,3344,2019-07-01,A
3370,3221,3345,2019-07-01,A
3371,3224,3346,2019-07-01,A
3372,3225,3347,2019-07-01,A
3373,3226,3348,2019-07-01,A
3374,3227,3349,2019-07-01,A
3375,1939,3350,2019-07-01,A
3376,3230,3351,2019-07-01,A
3377,3229,3352,2019-07-01,A
3378,3231,3353,2019-07-01,A
3379,3233,3354,2019-07-01,A
3380,3232,3355,2019-07-01,A
3381,3234,3356,2019-07-01,A
3382,3235,3357,2019-07-01,A
3383,3236,3358,2019-07-01,A
3384,3237,3359,2019-07-01,A
3385,1839,3360,2019-07-01,A
3386,3240,3361,2019-07-01,A
3387,3239,3362,2019-07-01,A
3388,3241,3363,2019-07-01,A
3389,3243,3364,2019-07-01,A
3390,3242,3365,2019-07-01,A
3391,3245,3366,2019-07-01,A
3392,3244,3367,2019-07-01,A
3393,3246,3368,2019-07-01,A
3394,3247,3369,2019-07-01,A
3395,3248,3370,2019-07-01,A
3396,3250,3371,2019-07-01,A
3397,3249,3372,2019-07-01,A
3398,3252,3373,2019-01-01,A
3399,3251,3374,2019-07-01,A
3400,3254,3375,2019-07-01,A
3401,3255,3376,2019-07-01,A
3402,3253,3377,2019-07-01,A
3403,3256,3378,2019-07-01,A
3404,3259,3379,2019-07-01,A
3405,3258,3380,2019-07-01,A
3406,3257,3381,2019-07-01,A
3407,3260,3382,2019-07-01,A
3408,3262,3383,2019-07-01,A
3409,3261,3384,2019-07-01,A
3410,3263,3385,2019-07-01,A
3411,3264,3386,2019-07-01,A
3412,3267,3387,2019-07-01,A
3413,3266,3388,2019-07-01,A
3414,3265,3389,2019-07-01,A
3415,3268,3390,2019-07-01,A
3416,3270,3391,2019-07-01,A
3417,3269,3392,2019-07-01,A
3418,3271,3393,2019-07-01,A
3419,3272,3394,2019-07-01,A
3420,3274,3395,2019-07-01,A
3421,3273,3396,2019-07-01,A
3422,3275,3397,2019-07-01,A
3423,3276,3398,2019-07-01,A
3424,3277,3399,2019-07-01,A
3425,3278,3400,2019-07-01,A
3426,3281,3401,2019-07-01,A
3427,3279,3402,2019-07-01,A
3428,3282,3403,2019-07-01,A
3429,3280,3404,2019-07-01,A
3430,3284,3405,2019-07-01,A
3431,3283,3406,2019-07-01,A
3432,3286,3407,2019-07-01,A
3433,3285,3408,2019-07-01,A
3434,1585,3409,2019-07-01,A
3435,3288,3410,2019-07-01,A
3436,3289,3411,2019-07-01,A
3437,3292,3412,2019-07-01,A
3438,3291,3413,2019-07-01,A
3439,3293,3414,2019-07-01,A
3440,3290,3415,2019-07-01,A
3441,3294,3416,2019-07-01,A
3442,3295,3417,2019-07-01,A
3443,3296,3418,2019-07-01,A
3444,3297,3419,2019-07-01,A
3445,3298,3420,2019-07-01,A
3446,3299,3421,2019-07-01,A
3447,3301,3422,2019-07-01,A
3448,3300,3423,2019-07-01,A
3449,3303,3424,2019-07-01,A
3450,3302,3425,2019-07-01,A
3451,3305,3426,2019-07-01,A
3452,3304,3427,2019-07-01,A
3453,3306,3428,2019-07-01,A
3454,3308,3429,2019-07-01,A
3455,3307,3430,2019-07-01,A
3456,3309,3431,2019-07-01,A
3457,3310,3432,2019-07-01,A
3458,3311,3433,2019-07-01,A
3459,3313,3434,2019-07-01,A
3460,3267,3435,2019-07-01,A
3461,3315,3436,2019-07-01,A
3462,3314,3437,2019-07-01,A
3463,3317,3438,2019-07-01,A
3464,3318,3439,2019-07-01,A
3465,3316,3440,2019-07-01,A
3466,3319,3441,2019-07-01,A
3467,3320,3442,2019-07-01,A
3468,3321,3443,2019-07-01,A
3469,3322,3444,2019-07-01,A
3470,3323,3445,2019-07-01,A
3471,3324,3446,2019-07-01,A
3472,3325,3447,2019-07-01,A
3473,3326,3448,2019-07-01,A
3474,3327,3449,2019-07-01,A
3475,3328,3450,2019-07-01,A
3476,3329,3451,2019-07-01,A
3477,3330,3452,2019-07-01,A
3478,3331,3453,2019-07-01,A
3479,3332,3454,2019-07-01,A
3480,3330,3455,2019-07-01,A
3481,3333,3456,2019-07-01,A
3482,3334,3457,2019-07-01,A
3483,3335,3458,2019-07-01,A
3484,3336,3459,2019-07-01,A
3485,3337,3460,2019-07-01,A
3486,3338,3461,2019-07-01,A
3487,3339,3462,2019-07-01,A
3488,3340,3463,2019-07-01,A
3489,3341,3464,2019-07-01,A
3490,3342,3465,2019-07-01,A
3491,3343,3466,2019-07-01,S
3492,3344,3467,2019-07-01,A
3493,3346,3468,2019-07-01,A
3494,3345,3469,2019-07-01,A
3495,3347,3470,2019-07-01,A
3496,3348,3471,2019-07-01,A
3497,3350,3472,2019-07-01,A
3498,3349,3473,2019-07-01,A
3499,3351,3474,2019-07-01,A
3500,3352,3475,2019-07-01,A
3501,3353,3476,2019-07-01,A
3502,3354,3477,2019-07-01,A
3503,627,3478,2019-07-01,A
3504,3356,3479,2019-07-01,A
3505,3357,3480,2019-07-01,A
3506,3358,3481,2019-07-01,A
3507,3360,3482,2019-07-01,A
3508,3359,3483,2019-07-01,A
3509,3361,3484,2019-07-01,A
3510,3362,3485,2019-07-01,A
3511,3364,3486,2019-07-01,A
3512,3363,3487,2019-07-01,A
3513,3366,3488,2019-07-01,A
3514,3368,3489,2019-07-01,A
3515,3367,3490,2019-07-01,A
3516,3370,3491,2019-07-01,A
3517,3371,3492,2019-07-01,A
3518,3369,3493,2019-07-01,A
3519,3373,3494,2019-07-01,A
3520,3372,3495,2019-07-01,A
3521,3375,3496,2019-07-01,A
3522,3374,3497,2019-07-01,A
3523,3377,3498,2019-07-01,A
3524,3376,3499,2019-07-01,A
3525,3378,3500,2019-07-01,A
3526,3381,3501,2019-07-01,A
3527,3380,3502,2019-07-01,A
3528,3379,3503,2019-07-01,A
3529,3382,3504,2019-07-01,A
3530,3383,3505,2019-07-01,A
3531,3384,3506,2019-07-01,A
3532,3387,3507,2019-07-01,A
3533,3386,3508,2019-07-01,A
3534,3388,3509,2019-07-01,A
3535,3390,3510,2019-07-01,A
3536,3385,3511,2019-07-01,A
3537,3392,3512,2019-07-01,A
3538,3391,3513,2019-07-01,A
3539,3393,3514,2019-07-01,A
3540,3394,3515,2019-07-01,A
3541,3395,3516,2019-07-01,A
3542,3396,3517,2019-07-01,A
3543,3397,3518,2019-07-01,A
3544,3398,3519,2019-07-01,A
3545,3399,3520,2019-07-01,A
3546,3400,3521,2019-07-01,A
3547,3401,3522,2019-07-01,A
3548,3402,3523,2019-07-01,A
3549,3389,3524,2019-07-01,A
3550,3403,3525,2019-07-01,A
3551,3405,3526,2019-07-01,S
3552,3404,3527,2019-07-01,A
3553,3406,3528,2019-07-01,A
3554,3407,3529,2019-07-01,A
3555,3408,3530,2019-07-01,A
3556,3409,3531,2019-07-01,A
3557,3410,3532,2019-07-01,A
3558,3411,3533,2019-07-01,A
3559,3413,3534,2019-07-01,A
3560,3412,3535,2019-07-01,A
3561,3414,3536,2019-07-01,A
3562,3415,3537,2019-07-01,A
3563,3416,3538,2019-07-01,A
3564,3417,3539,2019-07-01,A
3565,3418,3540,2019-07-01,A
3566,3419,3541,2019-07-01,A
3567,3420,3542,2019-07-01,A
3568,3421,3543,2019-07-01,A
3569,3422,3544,2019-07-01,A
3570,3423,3545,2019-07-01,A
3571,3425,3546,2019-07-01,A
3572,3424,3547,2019-07-01,A
3573,3427,3548,2019-07-01,A
3574,3426,3549,2019-07-01,A
3575,3429,3550,2019-07-01,A
3576,3428,3551,2019-07-01,A
3577,3431,3552,2019-07-01,A
3578,2730,3553,2019-07-01,A
3579,3432,3554,2019-07-01,A
3580,3433,3555,2019-07-01,A
3581,3434,3556,2019-07-01,A
3582,3436,3557,2019-07-01,A
3583,3435,3558,2019-07-01,A
3584,3437,3559,2019-07-01,A
3585,3438,3560,2019-07-01,A
3586,3440,3561,2019-07-01,A
3587,3439,3562,2019-07-01,A
3588,3441,3563,2019-07-01,A
3589,3442,3564,2019-07-01,A
3590,3443,3565,2019-07-01,A
3591,3445,3566,2019-07-01,A
3592,3446,3567,2019-07-01,A
3593,3447,3568,2019-07-01,A
3594,3448,3569,2019-07-01,A
3595,3449,3570,2019-07-01,A
3596,3451,3571,2019-07-01,A
3597,3450,3572,2019-07-01,A
3598,3452,3573,2019-07-01,A
3599,3453,3574,2019-07-01,A
3600,3454,3575,2019-07-01,A
3601,3456,3576,2019-07-01,A
3602,3452,3577,2019-07-01,A
3603,3455,3578,2019-07-01,S
3604,3459,3579,2019-07-01,A
3605,3457,3580,2019-07-01,A
3606,3458,3581,2019-07-01,A
3607,2756,3582,2019-07-01,A
3608,3461,3583,2019-07-01,S
3609,3462,3584,2019-07-01,A
3610,3465,3585,2019-07-01,A
3611,3464,3586,2019-07-01,A
3612,3467,3587,2019-07-01,A
3613,3463,3588,2019-07-01,A
3614,3466,3589,2019-07-01,A
3615,3468,3590,2019-07-01,A
3616,3469,3591,2019-07-01,A
3617,3471,3592,2019-07-01,A
3618,3470,3593,2019-07-01,A
3619,3472,3594,2019-07-01,A
3620,3473,3595,2019-07-01,A
3621,3475,3596,2019-07-01,A
3622,3474,3597,2019-07-01,A
3623,3478,3598,2019-07-01,A
3624,3477,3599,2019-07-01,A
3625,3479,3600,2019-07-01,A
3626,3476,3601,2019-07-01,A
3627,3481,3602,2019-07-01,A
3628,3483,3603,2019-07-01,A
3629,1161,3604,2019-07-01,A
3630,3485,3605,2019-07-01,A
3631,3480,3606,2019-07-01,A
3632,3482,3607,2019-07-01,A
3633,3486,3608,2019-07-01,A
3634,3487,3609,2019-07-01,A
3635,3489,3610,2019-07-01,A
3636,3488,3611,2019-07-01,A
3637,3490,3612,2019-07-01,A
3638,3491,3613,2019-07-01,A
3639,3492,3614,2019-07-01,A
3640,3493,3615,2019-07-01,A
3641,3494,3616,2019-07-01,A
3642,3495,3617,2019-07-01,A
3643,3496,3618,2019-07-01,A
3644,3497,3619,2019-07-01,A
3645,3499,3620,2019-07-01,A
3646,3498,3621,2019-07-01,A
3647,3500,3622,2019-07-01,A
3648,3502,3623,2019-07-01,A
3649,3501,3624,2019-07-01,A
3650,3504,3625,2019-07-01,A
3651,3503,3626,2019-07-01,A
3652,3505,3627,2019-07-01,A
3653,3507,3628,2019-07-01,A
3654,3506,3629,2019-07-01,A
3655,3508,3630,2019-07-01,A
3656,3510,3631,2019-07-01,A
3657,3509,3632,2019-07-01,A
3658,3511,3633,2019-07-01,A
3659,3512,3634,2019-07-01,A
3660,3513,3635,2019-07-01,A
3661,3514,3636,2019-07-01,A
3662,3516,3637,2019-07-01,A
3663,3515,3638,2019-07-01,A
3664,3517,3639,2019-07-01,A
3665,3518,3640,2019-07-01,A
3666,3521,3641,2019-07-01,A
3667,3522,3642,2019-07-01,A
3668,3520,3643,2019-07-01,A
3669,3523,3644,2019-07-01,A
3670,3519,3645,2019-07-01,A
3671,3524,3646,2019-07-01,A
3672,3525,3647,2019-07-01,A
3673,3527,3648,2019-07-01,A
3674,3526,3649,2019-07-01,A
3675,3528,3650,2019-07-01,A
3676,3530,3651,2019-07-01,A
3677,3531,3652,2019-07-01,A
3678,3532,3653,2019-07-01,A
3679,3533,3654,2019-07-01,A
3680,3536,3655,2019-07-01,A
3681,3535,3656,2019-07-01,A
3682,3534,3657,2019-07-01,A
3683,3537,3658,2019-07-01,A
3684,3539,3659,2019-07-01,A
3685,3538,3660,2019-07-01,A
3686,3540,3661,2019-07-01,A
3687,3542,3662,2019-07-01,A
3688,3541,3663,2019-07-01,A
3689,3544,3664,2019-07-01,A
3690,3543,3665,2019-07-01,A
3691,3546,3666,2019-07-01,A
3692,3547,3667,2019-07-01,A
3693,3545,3668,2019-07-01,A
3694,3548,3669,2019-07-01,A
3695,3444,3670,2019-07-01,A
3696,3549,3671,2019-07-01,A
3697,3551,3672,2019-07-01,A
3698,3553,3673,2019-07-01,A
3699,3554,3674,2019-07-01,A
3700,3552,3675,2019-07-01,A
3701,3555,3676,2019-07-01,A
3702,3550,3677,2019-07-01,A
3703,3556,3678,2019-07-01,A
3704,3558,3679,2019-07-01,A
3705,3557,3680,2019-07-01,A
3706,3559,3681,2019-07-01,A
3707,3561,3682,2019-07-01,A
3708,2621,3683,2019-07-01,A
3709,3563,3684,2019-07-01,A
3710,3564,3685,2019-07-01,A
3711,3562,3686,2019-07-01,A
3712,3565,3687,2019-07-01,A
3713,3568,3688,2019-07-01,A
3714,621,3689,2019-07-01,S
3715,3567,3690,2019-07-01,A
3716,3570,3691,2019-07-01,A
3717,3569,3692,2019-07-01,A
3718,3572,3693,2019-07-01,A
3719,3571,3694,2019-07-01,A
3720,3573,3695,2019-07-01,A
3721,3574,3696,2019-07-01,A
3722,3575,3697,2019-07-01,A
3723,3566,3689,1996-08-01,A
3724,3576,3698,2019-07-01,A
3725,3577,3699,2019-07-01,A
3726,3578,3700,2019-07-01,A
3727,3579,3701,2019-07-01,A
3728,3580,3702,2019-07-01,A
3729,3581,3703,2019-07-01,A
3730,3583,3704,2019-07-01,A
3731,3584,3705,2019-07-01,A
3732,3582,3706,2019-07-01,A
3733,3585,3707,2019-07-01,A
3734,3586,3708,2019-07-01,A
3735,3587,3709,2019-07-01,A
3736,3588,3710,2019-07-01,A
3737,3589,3711,2019-07-01,A
3738,3590,3712,2019-07-01,A
3739,3592,3713,2019-07-01,A
3740,3591,3714,2019-07-01,A
3741,3593,3715,2019-07-01,A
3742,3595,3716,2019-07-01,A
3743,3594,3717,2019-07-01,A
3744,3596,3718,2019-07-01,A
3745,3597,3719,2019-07-01,A
3746,3598,3720,2019-07-01,A
3747,3599,3721,2019-07-01,S
3748,3600,3722,2019-07-01,A
3749,3601,3723,2019-07-01,A
3750,3602,3724,2019-07-01,A
3751,3603,3725,2019-07-01,S
3752,3604,3726,2019-07-01,A
3753,3607,3727,2019-07-01,A
3754,3608,3728,2019-07-01,A
3755,3606,3729,2019-07-01,A
3756,3609,3730,2019-07-01,S
3757,3610,3731,2019-07-01,A
3758,3611,3732,2019-07-01,A
3759,3612,3733,2019-07-01,A
3760,3613,3734,2019-07-01,A
3761,3614,3735,2019-07-01,A
3762,3615,3736,2019-07-01,A
3763,3616,3737,2019-07-01,A
3764,3617,3738,2019-07-01,A
3765,3618,3739,2019-07-01,A
3766,3619,3740,2019-07-01,A
3767,3620,3741,2019-07-01,A
3768,3621,3742,2019-07-01,A
3769,3622,3743,2019-07-01,A
3770,3623,3744,2019-07-01,A
3771,3624,3745,2019-07-01,A
3772,3625,3746,2019-07-01,A
3773,3627,3747,2019-07-01,A
3774,3626,3748,2019-07-01,A
3775,3628,3749,2019-07-01,A
3776,3629,3750,2019-07-01,A
3777,3630,3751,2019-07-01,A
3778,3631,3752,2019-07-01,A
3779,3632,3753,2019-07-01,A
3780,3631,3754,2019-07-01,A
3781,3634,3755,2019-07-01,A
3782,3633,3756,2019-07-01,A
3783,3635,3757,2019-07-01,A
3784,3636,3758,2019-07-01,A
3785,3638,3759,2019-07-01,A
3786,3639,3760,2019-07-01,A
3787,3637,3761,2019-07-01,A
3788,3640,3762,2019-07-01,A
3789,3641,3763,2019-07-01,A
3790,3642,3764,2019-07-01,A
3791,3643,3765,2019-07-01,A
3792,3644,3766,2019-07-01,A
3793,3645,3767,2019-07-01,A
3794,3646,3768,2019-07-01,A
3795,3647,3769,2019-07-01,A
3796,3648,3770,2019-07-01,A
3797,3650,3771,2019-07-01,A
3798,3651,3772,2019-07-01,A
3799,3652,3773,2019-07-01,A
3800,3649,3774,2019-07-01,A
3801,3653,3775,2019-07-01,A
3802,3654,3776,2019-07-01,A
3803,3655,3777,2019-07-01,A
3804,3657,3778,2019-07-01,A
3805,3656,3779,2019-07-01,A
3806,2438,3780,2019-07-01,S
3807,3658,3781,2019-07-01,A
3808,3659,3780,2020-08-01,A
3809,3660,3782,2019-07-01,A
3810,3662,3783,2019-07-01,A
3811,3664,3784,2019-07-01,A
3812,3666,3785,2019-07-01,A
3813,3665,3786,2019-07-01,A
3814,3667,3787,2019-07-01,A
3815,3668,3788,2019-07-01,A
3816,3669,3789,2019-07-01,A
3817,3671,3790,2019-07-01,A
3818,3672,3791,2019-07-01,A
3819,3670,3792,2019-07-01,A
3820,3673,3793,2019-07-01,A
3821,3674,3794,2019-07-01,A
3822,3675,3795,2019-07-01,A
3823,3673,3796,2019-07-01,A
3824,3676,3797,2019-07-01,A
3825,3677,3798,2019-07-01,A
3826,3663,3799,2019-07-01,A
3827,3679,3800,2019-07-01,A
3828,3680,3801,2019-07-01,A
3829,3681,3802,2019-07-01,A
3830,3678,3803,2019-07-01,A
3831,3682,3804,2019-07-01,A
3832,3685,3805,2019-07-01,A
3833,3683,3806,2019-07-01,A
3834,3686,3807,2019-07-01,A
3835,3684,3808,2019-07-01,A
3836,3687,3809,2019-07-01,A
3837,3688,3810,2019-07-01,A
3838,3691,3811,2019-07-01,A
3839,3692,3812,2019-07-01,S
3840,3690,3813,2019-07-01,A
3841,3694,3814,2019-07-01,A
3842,3689,3815,2019-07-01,A
3843,3693,3816,2019-07-01,A
3844,3696,3817,2019-07-01,A
3845,3695,3818,2019-07-01,A
3846,3697,3819,2019-07-01,A
3847,3698,3820,2019-07-01,A
3848,3699,3821,2019-07-01,A
3849,3701,3822,2019-07-01,A
3850,3702,3823,2019-07-01,A
3851,3703,3824,2019-07-01,A
3852,3700,3825,2019-07-01,A
3853,3704,3826,2019-07-01,A
3854,3705,3827,2019-07-01,A
3855,3706,3828,2019-07-01,A
3856,3708,3829,2019-07-01,A
3857,3707,3830,2019-07-01,A
3858,3709,3831,2019-07-01,A
3859,3710,3832,2019-07-01,A
3860,3711,3833,2019-07-01,A
3861,3712,3834,2019-07-01,A
3862,3713,3835,2019-07-01,A
3863,3716,3836,2019-07-01,A
3864,3715,3837,2019-07-01,A
3865,3714,3838,2019-07-01,A
3866,3718,3839,2019-07-01,A
3867,3717,3840,2019-07-01,A
3868,3721,3841,2019-07-01,A
3869,3720,3842,2019-07-01,A
3870,3719,3843,2019-07-01,A
3871,3723,3844,2019-07-01,A
3872,3722,3845,2019-07-01,A
3873,3724,3846,2019-07-01,A
3874,3725,3847,2019-07-01,A
3875,3726,3848,2019-07-01,A
3876,3728,3849,2019-07-01,A
3877,3727,3850,2019-07-01,S
3878,3729,3851,2019-07-01,A
3879,3730,3852,2019-07-01,A
3880,3731,3853,2019-07-01,A
3881,3732,3854,2019-07-01,A
3882,3735,3855,2019-07-01,A
3883,3736,3856,2019-07-01,A
3884,3737,3857,2019-07-01,A
3885,3734,3858,2019-07-01,A
3886,3738,3859,2019-07-01,A
3887,3740,3860,2019-07-01,A
3888,3739,3861,2019-07-01,A
3889,3741,3862,2019-07-01,A
3890,3742,3863,2019-07-01,A
3891,3733,3864,2019-07-01,A
3892,3743,3865,2019-07-01,A
3893,3744,3866,2019-07-01,A
3894,3745,3867,2019-07-01,A
3895,3746,3868,2019-07-01,A
3896,3747,3869,2019-07-01,A
3897,3748,3870,2019-07-01,A
3898,3750,3871,2019-07-01,A
3899,3752,3872,2019-07-01,A
3900,3749,3873,2019-07-01,A
3901,3753,3874,2019-07-01,A
3902,3728,3875,2019-07-01,A
3903,3751,3876,2019-07-01,A
3904,3754,3877,2019-07-01,A
3905,3755,3878,2019-07-01,A
3906,3756,3879,2019-07-01,A
3907,3757,3880,2019-07-01,A
3908,3759,3881,2019-07-01,A
3909,3758,3882,2019-07-01,A
3910,3760,3883,2019-07-01,A
3911,3761,3884,2019-07-01,A
3912,3764,3885,2019-07-01,A
3913,3763,3886,2019-07-01,A
3914,3765,3887,2019-07-01,A
3915,3762,3888,2019-07-01,A
3916,3767,3889,2019-07-01,A
3917,3768,3890,2019-07-01,A
3918,3769,3891,2019-07-01,A
3919,3770,3892,2019-07-01,A
3920,3766,3893,2019-07-01,A
3921,3771,3894,2019-07-01,A
3922,3772,3895,2019-07-01,A
3923,3773,3896,2019-07-01,A
3924,3774,3897,2019-07-01,A
3925,3775,3898,2019-07-01,A
3926,3776,3899,2019-07-01,A
3927,3777,3900,2019-07-01,A
3928,3779,3901,2019-07-01,A
3929,3778,3902,2019-07-01,A
3930,3780,3903,2019-07-01,A
3931,3782,3904,2019-07-01,A
3932,3781,3905,2019-07-01,A
3933,3784,3906,2019-07-01,A
3934,3785,3907,2019-07-01,A
3935,3783,3908,2019-07-01,A
3936,3786,3909,2019-07-01,A
3937,3787,3910,2019-07-01,A
3938,3788,3911,2019-07-01,A
3939,3791,3912,2019-07-01,A
3940,3789,3913,2019-07-01,A
3941,3792,3914,2019-07-01,A
3942,3793,3915,2019-07-01,A
3943,3795,3916,2019-07-01,A
3944,3796,3917,2019-07-01,A
3945,3794,3918,2019-07-01,A
3946,3790,3919,2019-07-01,A
3947,3799,3920,2019-07-01,A
3948,3798,3921,2019-07-01,A
3949,3797,3922,2019-07-01,A
3950,3801,3923,2019-07-01,A
3951,3800,3924,2019-07-01,A
3952,3803,3925,2019-07-01,A
3953,3802,3926,2019-07-01,A
3954,3805,3927,2019-07-01,A
3955,3804,3928,2019-07-01,A
3956,3808,3929,2019-07-01,A
3957,3807,3930,2019-07-01,A
3958,3809,3931,2019-07-01,A
3959,3811,3932,2019-07-01,A
3960,3810,3933,2019-07-01,A
3961,3812,3934,2019-07-01,A
3962,3813,3935,2019-07-01,A
3963,3814,3936,2019-07-01,A
3964,3815,3937,2019-07-01,A
3965,3816,3938,2019-07-01,A
3966,1501,3939,2019-07-01,A
3967,3817,3940,2019-07-01,A
3968,3818,3941,2019-07-01,A
3969,3820,3942,2019-07-01,A
3970,3819,3943,2019-07-01,A
3971,3821,3944,2019-07-01,A
3972,3822,3945,2019-07-01,A
3973,3824,3946,2019-07-01,A
3974,3823,3947,2019-07-01,A
3975,3825,3948,2019-07-01,A
3976,3827,3949,2019-07-01,A
3977,3826,3950,2019-07-01,A
3978,3828,3951,2019-07-01,A
3979,3829,3952,2019-07-01,A
3980,3831,3953,2019-07-01,A
3981,3830,3954,2019-07-01,A
3982,3832,3955,2019-07-01,A
3983,3834,3956,2019-07-01,A
3984,3835,3957,2019-07-01,A
3985,3836,3958,2019-07-01,A
3986,3837,3959,2019-07-01,A
3987,3833,3960,2019-07-01,A
3988,3838,3961,2019-07-01,A
3989,3839,3962,2019-07-01,A
3990,3842,3963,2019-07-01,A
3991,3840,3964,2019-07-01,A
3992,3841,3965,2019-07-01,A
3993,3843,3966,2019-07-01,A
3994,3844,3967,2019-07-01,A
3995,3845,3968,2019-07-01,A
3996,3847,3969,2019-07-01,A
3997,3849,3970,2019-07-01,A
3998,3848,3971,2019-07-01,A
3999,3850,3972,2019-07-01,A
4000,3851,3973,2019-07-01,A
4001,3846,3974,2019-07-01,A
4002,3854,3975,2019-07-01,A
4003,3852,3976,2019-07-01,A
4004,3855,3977,2019-07-01,A
4005,3853,3978,2019-07-01,A
4006,3856,3979,2019-07-01,A
4007,3857,3980,2019-07-01,A
4008,3860,3981,2019-07-01,A
4009,3858,3982,2019-07-01,A
4010,3859,3983,2019-07-01,A
4011,3861,3984,2019-07-01,A
4012,3863,3985,2019-07-01,A
4013,3864,3986,2019-07-01,A
4014,3862,3987,2019-07-01,A
4015,3865,3988,2019-07-01,A
4016,3867,3989,2019-07-01,A
4017,3866,3990,2019-07-01,A
4018,3868,3991,2019-07-01,A
4019,3869,3992,2019-07-01,A
4020,3871,3993,2019-07-01,A
4021,3870,3994,2019-07-01,S
4022,3872,3995,2019-07-01,A
4023,3873,3996,2019-07-01,A
4024,3874,3997,2019-07-01,A
4025,3875,3998,2019-07-01,A
4026,3877,3999,2019-07-01,A
4027,1662,4000,2019-07-01,A
4028,3878,4001,2019-07-01,A
4029,3879,4002,2019-07-01,A
4030,3880,4003,2019-07-01,A
4031,3881,4004,2019-07-01,A
4032,3883,4005,2019-07-01,A
4033,3882,4006,2019-07-01,A
4034,3884,4007,2019-07-01,A
4035,3885,4008,2019-07-01,A
4036,3887,4009,2019-07-01,A
4037,3886,4010,2019-07-01,A
4038,3888,4011,2019-07-01,A
4039,3889,4012,2019-07-01,A
4040,3891,4013,2019-07-01,A
4041,3892,4014,2019-07-01,A
4042,3890,4015,2019-07-01,A
4043,3893,4016,2019-07-01,A
4044,3894,4017,2019-07-01,A
4045,3895,4018,2019-07-01,A
4046,3897,4019,2019-07-01,A
4047,3896,4020,2019-07-01,A
4048,3899,4021,2019-07-01,A
4049,3901,4022,2019-07-01,S
4050,3898,4023,2019-07-01,A
4051,3900,4024,2019-07-01,A
4052,3902,4025,2019-07-01,A
4053,3903,4026,2019-07-01,A
4054,3904,4027,2019-07-01,A
4055,3906,4028,2019-07-01,A
4056,3908,4029,2019-07-01,A
4057,3905,4030,2019-07-01,A
4058,3909,4031,2019-07-01,A
4059,3907,4032,2019-07-01,A
